,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
100,57,28,41,39,41,62,53,36,63,23,37,40,68,35,54,44,41,24,52,21,55,37,43,69,74,25,48,36,38,33,54,30,42,36,32,37,47,38,51,60,74,65,48,73,39,57,53,50,53,41,72,49,39,59,72,65,26,64,22,26,72,44,51,60,30,26,22,27,29,56,49,43,25,39,21,39,55,40,29,58,71,61,76,60,39,60,34,23,51,30,36,48,25,24,52,21,53,42,22,25,50,74,34,54,46,39,46,32,55,30,21,32,67,25,31,28,37,49,63,31,71,27,39,29,63,28,72,34,40,67,56,49,57,68,62,27,23,30,40,21,43,33,25,37,21,48,49,29,74,28,30,63,42,61,39,21,23,77,78,31,49,62,29,34,76,55,48,64,30,26,62,44,34,23,24,77,22,24,24,75,32,54,25,49,27,27,52,25,38,68,21,76,29,43,68,40,65,23,77,68,22,48,27,61,26,43,56,65,21,45,67,35,41,26,33,22,55,61,56,58,32,36,34,22,24,58,28,21,47,56,40,36,63,25,51,31,40,40,72,49,33,49,58,49,29,22,77,24,47,67,28,40,21,21,69,59,25,27,75,59,23,42,49,53,61,38,47,58,32,37,21,33,22,34,22,58,23,52,24,49,47,52,31,64,23,28,46,22,74,26,32,34,27,45,74,25,33,46,77,64
101,59,36,34,43,21,46,26,29,34,22,56,34,54,25,27,26,28,40,42,30,45,74,39,34,40,67,40,33,64,28,30,73,67,32,47,48,22,58,32,59,24,61,30,63,73,41,53,41,33,58,24,25,53,22,23,69,55,49,49,25,24,65,60,24,36,32,50,37,36,55,29,31,23,26,26,61,62,55,35,59,25,26,35,32,46,41,48,52,72,53,58,65,50,42,63,77,28,35,23,45,49,29,24,49,70,27,57,47,52,34,22,73,60,23,23,46,33,26,23,21,54,70,36,25,23,26,23,21,35,54,30,24,27,58,67,48,21,44,50,52,69,49,31,22,29,36,64,45,29,55,21,33,60,68,23,45,62,54,34,38,33,21,25,49,52,52,26,67,76,39,40,21,22,23,33,51,39,70,32,52,53,60,36,32,24,23,49,22,69,54,32,50,69,27,56,75,63,68,50,59,57,42,27,30,64,24,48,28,45,23,35,21,72,28,44,33,41,73,29,32,53,26,78,75,24,72,54,44,29,24,29,65,67,31,53,65,45,74,39,58,66,29,46,28,71,75,37,67,60,62,29,55,76,32,49,62,28,22,38,58,28,66,24,28,45,33,29,56,24,36,26,48,58,21,25,24,60,56,49,39,21,24,42,49,32,58,26,75,23,22,36,41,42,68,56,37,31,32,32,33
102,56,25,53,29,62,70,23,27,24,76,50,32,31,40,21,35,37,73,45,70,25,50,25,23,25,23,27,26,47,24,25,69,57,49,40,31,29,22,26,70,76,37,22,34,28,22,54,22,41,51,21,46,22,28,53,26,46,21,39,28,43,41,35,76,57,25,51,36,23,35,42,75,64,46,36,23,24,57,57,48,65,65,60,62,45,33,26,34,60,57,27,27,45,25,36,35,44,27,73,64,32,59,22,24,38,27,24,52,55,30,37,75,32,62,22,58,36,47,59,37,32,73,64,49,21,24,31,54,41,35,78,52,61,65,62,30,44,40,25,70,25,22,62,21,26,43,66,46,24,30,39,29,24,31,65,53,56,37,32,68,23,45,44,31,33,23,38,44,24,24,54,25,22,32,74,51,22,69,65,76,23,73,67,30,33,59,21,62,42,50,62,24,50,28,51,48,56,60,21,69,33,25,67,21,44,60,50,60,58,33,53,41,74,23,35,42,43,57,22,30,37,39,50,35,32,31,65,53,33,71,35,44,45,33,64,27,23,49,47,42,29,64,23,64,76,34,48,39,74,32,36,31,33,23,62,22,36,58,41,39,39,26,35,35,68,29,47,28,48,23,36,48,41,25,77,71,21,49,22,25,69,51,22,63,48,48,42,69,39,22,37,23,32,33,33,32,63,39,29,43
103,36,24,36,72,31,75,21,52,31,32,62,24,77,24,74,66,22,21,21,51,61,21,75,42,57,46,52,32,60,30,30,70,22,65,53,26,26,35,25,31,23,22,21,29,60,23,69,30,54,48,27,25,26,59,45,42,33,53,34,50,32,40,35,35,68,46,62,38,21,23,43,24,42,29,61,25,23,75,41,25,52,26,41,25,44,37,43,27,34,48,27,60,31,28,31,23,44,38,21,39,32,58,57,30,40,77,70,41,46,65,40,21,42,29,37,43,31,68,21,31,53,54,53,39,40,25,26,23,52,29,30,43,52,23,56,55,24,29,58,23,21,76,49,71,56,21,30,32,27,36,24,35,34,75,41,63,23,25,44,29,35,75,34,67,71,33,37,50,23,26,55,30,28,68,36,30,22,39,23,40,26,22,28,36,45,45,25,57,35,47,33,56,45,59,21,44,48,36,58,78,36,42,27,22,61,60,36,42,21,49,42,61,26,56,39,49,35,74,59,27,32,48,53,41,27,35,38,51,25,22,25,35,51,28,33,65,33,59,53,21,22,23,44,72,29,36,32,39,26,68,45,37,75,29,44,25,37,61,36,55,32,69,77,62,60,64,78,75,37,42,35,27,55,45,22,33,32,45,40,38,60,26,36,38,45,30,38,59,47,70,22,35,43,47,46,52,70,59,29,43
104,26,48,69,44,23,43,76,52,22,23,77,23,44,21,50,30,55,25,49,52,60,30,68,23,24,37,40,36,48,49,50,39,57,26,28,48,40,41,36,55,67,49,50,56,43,39,40,26,77,53,52,22,34,33,33,56,52,54,75,24,62,37,57,39,53,65,66,58,52,33,45,70,42,26,36,30,45,46,22,53,25,76,27,21,23,48,57,60,24,24,71,50,65,51,60,33,40,62,43,38,37,31,40,70,58,49,69,35,26,53,26,73,27,45,50,49,23,71,36,47,30,31,26,21,34,59,29,61,54,22,27,23,62,58,21,45,36,28,76,25,51,75,26,52,28,21,30,21,30,46,68,40,33,23,36,32,45,39,36,24,50,26,51,28,50,51,66,25,41,26,28,54,33,34,68,77,37,50,54,61,66,22,27,40,75,21,59,64,43,75,78,50,70,25,62,21,61,45,52,47,52,55,74,51,23,33,25,24,40,28,22,62,48,35,30,62,45,55,33,35,22,36,45,55,42,73,25,58,70,40,66,22,46,23,26,38,24,39,48,24,23,21,41,43,32,64,23,42,36,21,46,50,64,54,54,33,74,70,70,44,21,49,48,36,51,54,71,46,30,23,73,51,27,50,25,49,29,51,23,59,33,45,41,23,33,60,28,41,43,48,27,43,33,40,21,74,37,35,51,55
105,72,35,33,41,74,43,22,30,42,44,32,27,41,37,56,24,30,78,72,30,24,24,58,43,32,23,48,66,48,27,25,22,58,27,44,50,28,67,57,39,47,47,63,30,27,43,34,31,21,44,74,27,71,37,47,38,32,30,38,71,34,21,31,63,42,22,30,47,28,23,28,74,28,77,59,21,37,49,26,55,55,24,75,22,68,60,43,66,27,76,57,52,36,76,39,36,23,60,31,30,24,26,23,25,37,23,55,28,38,51,30,54,26,73,34,34,33,39,24,23,21,21,44,27,22,70,64,55,22,21,35,61,33,63,27,52,24,35,72,24,31,66,45,44,64,30,41,51,69,24,48,21,67,21,66,22,27,35,33,41,34,47,38,24,34,25,48,67,30,25,28,21,76,67,29,38,24,21,52,76,60,36,33,23,22,35,78,40,28,33,52,42,43,26,23,29,45,45,23,26,44,25,31,28,30,42,31,22,46,27,54,32,33,68,53,68,43,29,35,69,26,78,48,27,25,39,68,47,78,40,56,43,30,54,65,33,76,41,61,35,26,55,48,49,46,27,49,25,30,58,60,45,54,33,36,24,54,33,37,33,25,46,57,58,31,24,48,27,55,55,36,71,67,38,67,46,78,50,22,53,61,71,40,26,22,35,37,26,45,63,40,33,44,71,32,61,25,31,42,56
106,31,34,21,31,49,60,22,43,65,22,22,62,22,30,38,28,21,56,50,36,71,55,45,52,78,66,21,31,22,39,47,76,71,62,36,57,48,45,37,35,27,57,21,72,43,30,52,23,22,30,46,34,62,52,40,32,30,21,27,25,45,41,49,57,21,63,35,48,23,49,44,42,33,70,76,37,63,28,23,39,38,43,52,35,34,46,72,24,50,46,78,40,29,33,22,29,42,29,42,70,59,38,48,55,30,27,43,32,21,38,42,39,39,48,29,58,24,48,22,50,33,49,26,44,24,23,31,71,75,22,24,27,57,50,62,72,74,62,27,63,43,39,23,48,31,22,57,36,61,29,51,55,47,69,28,37,24,27,53,54,21,50,71,66,63,70,48,26,22,27,72,54,36,26,25,72,49,43,77,43,38,51,64,32,23,27,75,33,47,22,49,23,47,28,40,37,41,76,50,58,46,24,54,21,40,24,70,26,22,24,31,60,34,21,31,38,43,26,32,25,52,22,50,26,64,47,37,61,21,70,71,36,51,37,49,43,23,30,34,26,30,31,26,39,48,56,55,41,29,62,50,50,44,43,46,50,56,29,52,36,77,38,61,27,71,42,54,36,25,23,23,26,35,22,44,74,33,23,41,51,25,21,47,28,60,66,24,21,62,47,22,25,28,59,40,34,34,22,30,36
107,47,23,21,43,33,78,33,31,31,40,49,70,59,59,47,25,36,39,51,22,24,42,63,46,24,57,62,33,29,37,44,23,76,49,22,28,44,22,66,53,21,65,55,33,31,25,39,26,45,32,40,23,64,59,21,48,33,68,21,41,23,26,26,56,46,23,78,78,21,41,36,21,45,29,24,42,56,58,35,53,72,31,59,34,65,48,75,47,21,44,40,77,21,45,62,25,59,25,59,64,73,68,29,69,36,76,34,22,22,72,27,52,60,64,44,57,59,21,22,65,68,33,50,25,54,41,31,50,27,71,36,55,32,52,52,58,40,23,23,34,68,24,29,33,71,22,44,37,68,37,71,55,29,45,52,37,32,26,47,71,21,42,24,40,31,24,21,23,25,24,35,70,33,78,51,25,21,31,22,39,22,52,26,44,52,41,60,51,78,31,68,53,54,58,37,38,53,53,70,38,51,40,44,31,53,23,40,24,71,23,49,28,41,38,64,26,74,31,32,21,60,78,22,39,23,37,70,42,52,27,36,67,56,42,21,26,24,65,28,26,51,76,32,65,37,32,67,63,22,24,49,78,27,39,60,36,30,44,58,65,22,23,50,49,61,76,21,31,33,53,21,21,47,47,24,42,27,67,68,38,63,63,39,26,26,62,29,45,58,25,50,27,27,62,70,27,76,39,62,22
108,26,50,29,70,60,23,71,76,71,58,54,48,60,37,31,51,44,70,21,37,21,41,63,28,78,29,49,59,55,44,71,45,35,23,25,75,68,48,48,27,24,44,32,40,47,75,31,35,27,27,29,70,62,32,21,26,38,57,33,37,21,49,42,33,38,21,38,49,26,76,65,36,64,30,50,22,22,63,59,56,61,25,66,46,25,21,59,40,61,64,72,24,36,21,27,55,23,64,75,57,33,43,55,43,36,38,27,39,53,73,56,23,46,57,34,43,25,40,60,47,76,52,32,66,52,26,45,22,49,45,26,30,59,37,62,42,30,31,57,38,39,75,26,66,30,71,25,51,49,43,45,24,37,28,29,64,60,67,69,59,47,76,56,27,66,32,26,40,51,77,41,34,62,77,73,29,23,52,29,28,44,33,27,54,69,30,64,35,21,23,22,46,76,28,72,67,47,72,69,61,24,31,45,23,39,48,47,39,40,78,56,46,74,46,26,37,26,23,50,25,55,33,32,26,55,61,30,43,36,57,28,23,57,68,39,29,58,44,77,26,59,24,29,23,60,53,76,32,31,57,41,31,51,75,40,41,37,25,46,69,33,26,72,38,45,66,27,71,30,29,23,33,24,77,21,30,40,30,47,48,36,22,23,36,63,43,26,37,26,48,21,36,33,46,24,33,33,21,61,32
109,26,41,57,32,56,69,38,70,39,71,23,69,40,32,25,77,28,55,21,22,68,31,51,24,75,30,46,78,34,28,35,35,35,76,26,23,68,70,24,56,78,34,67,71,42,28,21,41,31,35,56,38,54,35,46,64,22,58,30,24,38,31,29,28,65,58,50,56,30,26,26,54,60,72,65,48,21,24,21,30,43,39,50,31,74,37,46,37,36,77,39,50,39,38,39,25,25,48,28,23,62,29,50,36,63,77,49,27,59,35,44,23,60,47,62,78,37,33,35,57,34,38,56,24,59,77,46,38,77,39,24,62,73,26,46,38,39,22,69,33,42,52,55,22,37,31,40,76,55,25,24,28,36,76,57,63,54,32,63,71,72,27,37,56,67,21,25,76,36,46,74,33,41,41,23,43,52,46,36,41,43,64,60,74,54,24,54,62,43,24,74,47,43,64,43,29,30,46,21,56,47,24,47,44,28,65,54,36,31,60,31,51,26,43,27,24,52,67,44,57,62,23,57,53,22,70,40,34,42,51,27,29,65,35,21,48,65,77,47,65,51,71,46,65,22,25,26,28,32,41,39,25,39,29,40,62,32,46,31,39,77,50,68,28,59,50,67,77,29,57,26,47,56,36,57,36,23,78,32,34,44,54,28,30,55,21,27,47,74,42,73,30,31,21,29,29,28,26,77,22
110,55,57,42,46,34,64,24,29,44,70,66,23,30,61,23,73,22,65,32,50,36,49,77,62,28,43,25,40,29,41,76,35,37,62,34,21,44,27,38,40,71,34,43,36,38,69,72,46,54,49,56,29,21,21,67,21,39,53,38,48,29,50,37,63,67,50,45,21,37,35,71,36,42,32,72,45,76,61,62,23,62,66,69,35,21,25,21,30,33,40,23,57,50,26,22,41,36,36,74,64,46,38,29,22,25,26,49,65,35,63,35,27,23,35,64,49,42,64,64,21,29,46,56,31,44,21,22,41,45,26,70,57,30,42,50,29,50,27,48,40,22,21,57,58,75,24,35,48,74,36,32,46,21,29,44,60,29,23,58,61,52,24,75,26,26,22,36,69,75,30,32,28,22,73,44,77,26,36,24,59,56,52,32,47,55,39,78,25,22,41,30,53,38,21,59,32,34,26,51,62,74,63,41,29,33,44,78,36,32,41,77,54,22,52,60,24,37,37,58,25,41,45,21,32,69,28,28,66,64,74,48,78,74,27,53,36,73,70,62,62,74,33,22,54,39,54,54,44,51,47,77,72,34,39,52,29,25,27,40,50,29,76,39,73,60,32,30,38,76,69,35,32,65,62,41,49,50,22,36,63,46,57,26,74,27,50,77,45,25,22,55,68,28,32,39,67,47,21,30,37
111,25,33,46,25,28,47,21,57,21,43,32,46,33,36,27,32,47,32,69,57,57,56,41,53,65,41,63,52,48,39,23,22,54,43,22,54,21,29,23,40,33,42,46,61,70,43,69,41,34,36,32,23,58,24,63,71,21,42,27,52,39,73,30,70,23,32,74,76,47,76,44,64,41,34,52,68,40,70,29,22,33,50,47,26,37,23,64,38,34,67,21,70,53,42,48,24,45,21,67,42,24,68,75,59,28,63,57,31,25,65,34,30,36,32,58,71,41,72,43,35,55,21,32,32,57,22,68,40,63,30,43,78,55,58,41,49,78,41,58,33,67,41,63,33,53,76,55,42,67,22,21,77,66,31,42,60,27,61,22,65,42,34,54,48,35,29,39,31,65,37,40,24,45,71,76,38,68,65,30,32,37,78,49,35,67,32,53,21,72,48,51,55,30,23,66,69,61,24,25,27,28,68,34,27,34,49,52,32,75,23,59,41,25,59,28,48,45,45,70,28,35,24,21,67,74,77,73,43,34,49,29,64,47,40,22,24,34,23,22,65,33,55,33,36,35,37,29,41,46,26,45,76,42,61,55,23,38,33,21,71,23,35,47,47,41,29,72,27,21,25,74,22,40,26,21,47,46,24,65,21,60,31,27,43,78,33,36,55,46,35,69,38,21,29,46,67,36,46,44,25
112,68,56,56,40,46,70,78,43,27,34,26,60,39,26,66,40,21,28,64,24,24,73,56,67,53,67,41,66,36,71,51,49,52,24,44,30,24,29,23,31,74,34,39,21,22,72,24,32,29,60,48,27,34,47,55,34,22,69,42,38,46,57,49,26,46,30,54,57,71,63,52,43,57,33,61,37,58,38,33,23,44,62,50,30,59,73,33,54,56,66,31,48,25,54,69,24,32,41,56,77,32,40,21,57,47,31,41,61,61,29,49,23,32,23,54,51,66,27,29,36,32,51,39,22,27,42,35,56,63,31,48,75,49,57,30,31,58,32,57,26,64,26,25,50,21,28,25,24,42,32,51,40,39,53,42,46,49,32,27,55,78,26,62,25,32,30,49,40,41,58,33,68,67,28,63,44,55,36,39,40,22,72,58,62,24,23,60,41,47,24,61,51,62,44,28,21,30,39,52,26,41,29,34,34,65,42,63,27,29,55,24,21,31,45,53,25,28,33,61,28,53,47,35,56,42,29,23,63,27,41,60,55,26,64,27,57,27,49,36,22,42,38,21,27,54,29,67,25,23,21,30,54,37,30,29,36,56,39,56,43,37,43,70,42,62,69,50,24,24,25,46,56,31,33,37,50,43,75,21,27,55,29,21,29,21,44,32,61,29,56,23,27,35,44,26,39,22,40,67,25
113,68,45,38,36,21,32,32,21,22,63,63,31,21,29,58,42,45,34,64,46,77,37,35,51,41,28,38,78,32,22,51,37,31,47,26,62,28,21,23,28,34,27,21,70,27,24,46,36,78,35,50,34,61,21,44,33,26,77,76,25,39,38,70,23,38,50,63,26,64,40,69,22,28,26,52,21,66,51,22,41,33,30,64,43,34,71,25,54,30,76,42,55,35,21,55,54,34,21,68,71,61,24,68,37,23,37,56,52,49,22,52,30,76,65,36,72,24,27,63,53,40,42,21,23,42,51,46,33,70,32,62,54,73,44,55,48,39,31,38,38,32,24,21,24,21,22,25,25,26,21,24,43,27,51,77,37,43,76,49,40,46,48,55,22,24,40,36,69,34,57,62,43,53,35,23,51,25,60,32,25,22,64,45,22,70,30,55,48,22,51,60,51,44,36,21,47,42,42,26,32,68,38,35,41,23,45,48,64,23,33,47,36,77,75,38,58,45,44,51,26,32,49,31,51,58,23,29,69,57,46,37,52,58,67,75,77,69,38,26,62,75,70,24,56,30,22,28,60,49,49,52,47,76,60,21,73,45,22,44,26,48,51,22,25,32,49,34,78,30,35,74,21,34,63,24,41,30,54,48,43,52,56,37,44,30,24,35,27,40,46,22,24,33,59,26,21,44,25,26,69
114,73,21,53,34,38,47,66,30,47,44,71,48,76,44,37,41,42,73,25,32,31,76,70,35,45,72,77,65,72,21,70,57,51,62,24,52,23,27,43,54,50,30,49,43,26,53,40,58,70,50,38,31,76,54,44,47,37,24,27,23,69,51,33,59,45,46,24,60,27,59,58,27,24,52,54,75,53,24,75,54,66,71,21,39,23,34,59,24,35,36,60,21,74,51,38,45,33,52,69,21,42,38,34,22,27,29,35,71,38,52,46,45,78,24,41,56,69,28,35,33,56,22,39,36,51,38,30,55,47,64,31,35,46,58,24,21,69,55,25,72,67,58,45,60,30,30,21,78,21,28,26,29,35,45,43,21,76,29,27,77,37,31,25,28,26,31,34,26,55,46,27,42,21,25,51,33,52,28,63,52,26,46,30,30,60,27,35,23,41,30,23,58,41,30,49,46,75,52,26,24,40,56,52,27,35,37,47,70,26,37,45,53,61,52,72,37,52,56,71,66,29,49,34,64,34,48,40,49,41,52,61,31,30,58,41,61,28,27,33,22,37,32,31,30,54,49,45,50,54,68,33,39,66,24,31,30,51,27,61,45,60,63,28,70,59,35,43,25,52,36,75,26,67,72,43,55,23,74,70,73,22,78,22,58,73,78,24,26,41,36,24,25,67,34,61,75,77,22,22,42
115,39,56,30,22,23,22,73,21,73,54,49,35,60,61,22,35,69,40,28,32,48,36,23,21,74,57,70,46,31,51,38,78,22,46,35,45,42,35,27,30,42,77,76,51,52,39,37,22,60,68,26,78,66,49,42,67,48,22,22,67,29,29,29,30,52,21,64,34,63,72,27,22,70,26,41,33,62,22,34,23,23,46,31,24,43,47,51,75,43,32,40,71,40,37,38,28,22,27,23,57,64,57,46,61,40,53,29,58,40,32,32,37,56,45,73,46,51,24,32,32,36,24,45,37,67,44,26,67,42,35,27,46,44,21,63,39,23,64,51,22,35,29,65,61,26,28,22,41,39,21,29,74,26,31,26,64,37,73,23,36,23,49,65,28,30,23,25,78,63,64,76,69,24,23,55,38,33,65,68,39,77,42,38,75,42,21,21,52,23,37,27,64,23,55,21,44,30,31,41,40,33,44,45,52,22,35,40,41,77,30,28,59,31,30,76,37,33,64,61,21,21,74,69,58,31,30,38,60,41,25,38,34,54,39,39,36,37,25,35,31,74,28,27,21,24,22,42,23,40,28,77,75,53,43,24,32,36,40,28,52,68,32,29,21,26,28,23,21,66,64,54,22,31,28,44,28,28,49,24,73,33,28,31,23,35,39,42,57,22,28,22,25,40,31,69,38,21,33,25,44
116,35,55,71,30,32,74,50,21,32,43,38,61,48,39,23,24,42,23,25,26,35,45,49,70,63,43,21,39,29,26,23,78,43,33,36,36,77,62,39,21,67,22,22,50,72,55,26,65,64,70,33,28,25,71,23,39,30,38,45,33,28,57,63,42,34,44,35,37,58,29,65,27,66,50,52,21,38,44,56,72,66,38,23,21,30,57,74,42,42,50,24,56,44,33,22,27,48,56,24,22,38,24,56,60,40,23,58,37,60,29,21,42,61,44,41,29,53,61,46,27,30,28,30,71,58,62,25,42,77,24,64,35,38,42,26,53,26,53,36,22,60,34,66,21,21,65,30,35,42,39,29,24,50,69,51,27,35,34,59,28,54,72,39,22,59,36,29,55,21,26,35,65,26,44,27,55,66,58,51,23,74,78,26,33,35,43,42,23,33,29,30,77,22,47,50,40,52,76,30,35,23,37,40,30,55,29,26,63,43,28,32,25,33,75,57,23,72,51,41,23,27,22,26,38,40,39,71,28,40,32,42,30,42,60,68,33,25,40,28,72,68,23,29,31,27,41,37,34,26,67,41,31,25,52,43,75,45,40,33,59,54,72,40,22,23,35,39,21,41,42,68,45,54,54,38,37,31,32,40,59,70,28,48,52,63,23,27,34,21,31,34,60,36,60,27,74,44,28,37,27
117,53,28,21,38,36,60,30,54,29,34,37,46,21,31,32,51,36,38,35,34,31,24,37,38,41,24,22,61,30,59,73,35,36,66,31,27,30,49,76,37,54,36,60,58,33,42,44,53,49,40,25,34,21,24,57,45,41,32,45,50,39,61,67,26,64,22,23,59,64,76,51,29,66,68,22,54,68,48,64,23,31,64,25,69,27,26,63,25,32,72,57,23,66,33,36,72,61,65,53,27,35,65,25,73,69,36,41,38,25,42,66,74,30,22,41,68,23,58,55,30,50,42,22,44,74,34,61,31,46,37,50,24,30,23,45,55,59,28,21,61,31,32,75,35,59,21,77,38,32,22,56,69,43,58,39,46,21,50,74,67,56,21,74,32,26,29,62,41,28,34,68,52,40,51,63,67,58,38,55,32,67,35,45,45,59,29,71,63,47,60,47,50,51,64,63,28,58,22,32,31,26,29,36,62,45,39,24,39,43,42,75,47,27,21,30,21,28,31,24,25,23,65,33,24,61,36,68,31,44,43,59,55,49,44,36,76,55,35,42,29,78,28,61,42,37,39,56,75,68,43,26,24,23,32,38,59,23,70,60,54,26,22,59,26,49,30,63,73,21,31,62,21,64,37,31,27,24,46,34,38,39,72,26,74,42,41,24,33,23,47,45,53,28,44,48,38,73,44,52,39
118,63,74,28,22,41,23,39,45,46,33,21,21,44,62,23,22,23,24,66,22,39,33,31,68,59,73,21,23,24,46,27,53,32,24,69,25,33,45,38,22,36,77,23,66,24,26,31,28,21,38,21,52,54,26,33,22,47,22,23,50,25,29,37,42,36,26,21,48,36,27,42,63,52,35,62,24,32,22,32,46,69,40,29,26,24,67,32,26,23,40,44,45,72,37,26,65,31,38,28,29,34,26,49,41,59,47,70,37,31,22,30,35,33,24,24,43,22,57,77,23,45,39,42,68,39,25,48,57,38,59,60,33,49,68,25,21,25,49,34,76,46,61,21,47,50,64,25,39,36,59,43,26,31,66,40,62,44,58,31,29,54,48,24,50,41,61,67,66,53,21,58,41,29,21,35,27,41,21,25,62,25,47,63,39,26,41,46,55,58,52,64,26,44,31,48,74,24,77,33,23,28,65,24,73,28,36,26,28,46,78,67,51,31,44,52,40,43,29,64,44,74,55,28,36,36,50,60,65,58,37,41,64,30,46,66,29,25,36,23,61,35,35,27,34,24,33,78,47,67,56,22,58,40,28,36,40,45,40,75,31,28,68,41,50,47,25,33,28,35,21,36,22,65,49,31,41,39,41,78,28,42,74,36,24,76,41,65,39,21,24,24,24,68,60,27,38,27,69,34,37
119,61,32,27,50,69,33,58,21,35,38,26,40,22,29,64,23,24,21,56,75,55,55,57,77,30,50,42,73,36,29,37,46,62,30,28,25,31,63,38,34,33,37,21,38,24,59,58,42,64,35,32,32,23,45,67,38,50,29,37,57,32,21,22,43,39,72,26,61,38,65,41,23,59,26,21,46,61,67,33,53,23,47,52,29,66,44,65,74,29,31,24,76,55,28,25,37,43,27,40,77,64,60,22,37,61,69,21,50,58,74,66,73,62,68,67,58,78,22,71,42,74,41,43,56,43,38,53,26,27,76,28,40,36,28,22,47,32,21,28,43,22,22,53,24,34,21,52,71,61,42,55,34,22,38,27,43,22,72,51,31,41,32,54,21,23,30,30,72,38,42,32,47,22,25,37,52,50,49,39,27,42,24,36,21,47,28,59,43,26,38,29,29,56,55,31,47,50,44,38,33,27,48,29,57,70,32,51,27,70,63,22,37,62,24,25,30,41,23,38,47,48,39,22,78,34,36,48,42,21,40,53,38,56,28,71,33,39,43,71,52,74,74,72,30,24,45,25,47,52,41,76,51,48,68,61,24,21,43,26,30,24,42,38,22,70,35,23,34,42,75,25,36,36,31,64,32,49,72,52,61,22,54,38,48,78,58,23,61,25,33,43,21,32,65,41,66,35,28,23,48
120,30,23,25,21,55,27,22,65,30,25,25,25,29,29,54,34,71,34,36,23,33,37,67,68,68,48,76,55,30,40,23,73,76,56,73,38,28,23,43,23,46,73,62,21,21,54,31,32,26,56,31,40,45,22,21,60,76,70,25,40,23,42,40,47,45,24,21,42,53,21,68,35,26,68,67,68,71,24,38,55,57,67,27,43,77,56,25,28,46,68,54,29,54,27,74,68,26,22,25,33,58,29,29,33,70,43,64,34,27,26,31,26,64,37,39,57,77,28,31,59,39,31,36,29,43,36,32,21,44,21,47,47,23,66,21,57,42,21,44,23,50,31,24,30,35,22,32,54,34,24,25,65,22,24,52,25,38,59,41,63,69,26,63,76,51,41,39,30,60,34,34,50,34,46,29,24,23,21,35,50,24,61,40,48,48,29,48,36,27,37,63,71,25,55,59,32,29,72,33,32,68,49,72,23,42,53,51,70,60,66,70,22,41,30,50,22,43,47,68,69,41,52,23,22,21,34,36,29,42,32,41,33,48,62,71,26,45,48,29,58,33,48,23,34,52,50,21,46,55,22,50,57,33,40,27,24,52,75,59,36,22,51,43,38,37,23,26,55,33,42,64,66,31,25,25,24,26,32,42,48,27,24,65,37,72,51,21,29,54,27,24,38,52,41,28,57,52,39,23,43
