,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
100,62,29,67,33,20,30,23,24,71,22,42,60,38,20,28,32,34,25,32,67,28,20,41,20,69,50,30,44,22,45,42,30,20,35,66,30,34,22,23,36,61,42,23,61,53,45,34,52,20,20,31,62,18,29,57,21,55,44,37,54,25,33,28,19,45,45,62,21,40,57,42,41,35,52,39,25,46,59,70,19,34,43,20,26,20,43,72,18,55,38,34,23,59,19,55,54,30,37,50,35,26,41,55,41,32,20,61,61,75,58,55,31,34,42,55,43,30,22,46,36,46,22,24,56,72,25,30,51,74,62,63,67,20,26,67,20,75,36,34,52,62,44,41,34,43,33,41,20,71,26,50,43,57,56,52,19,57,45,28,44,45,57,21,53,42,18,19,55,26,64,33,21,22,20,63,66,46,60,62,24,50,18,21,22,47,19,28,30,40,58,57,30,33,25,32,66,25,53,61,38,63,34,47,26,21,20,46,30,57,50,29,26,26,23,34,34,46,32,55,50,50,51,34,26,22,64,25,63,64,45,67,70,42,70,27,45,39,75,75,32,49,18,56,21,70,55,40,22,31,47,37,38,63,41,36,67,65,21,19,45,26,75,43,22,38,75,25,75,37,59,43,26,22,21,56,31,34,32,20,30,23,54,36,62,62,24,32,36,68,75,30,62,18,49,44,18,20,38,26,28
101,60,59,20,19,27,35,64,47,31,40,51,50,26,32,65,75,50,26,70,48,23,24,38,56,47,47,43,35,24,45,67,71,27,58,42,18,69,67,27,27,24,27,22,18,41,72,61,19,46,51,58,26,23,46,44,64,62,50,21,31,51,53,36,39,55,30,34,30,50,51,39,26,68,49,58,31,25,61,69,33,34,57,39,48,40,60,44,23,22,30,56,60,28,40,25,46,34,24,70,30,31,68,21,38,65,54,42,31,71,51,40,73,29,22,34,74,48,45,21,67,49,34,28,48,69,58,31,28,32,63,20,62,56,27,19,20,48,47,29,61,28,68,39,37,32,49,23,67,47,30,24,33,30,22,59,38,57,38,32,19,20,40,33,53,24,22,25,25,24,44,26,46,24,26,22,57,18,70,56,29,67,57,28,33,64,51,37,46,63,18,30,70,22,26,22,19,48,21,30,35,68,48,23,33,22,20,28,19,75,34,66,23,18,35,23,28,36,39,22,64,51,32,32,30,45,33,35,21,65,50,25,41,49,57,27,26,21,62,26,38,28,18,25,19,64,26,64,46,27,32,65,27,18,43,26,27,67,38,57,42,34,70,32,63,34,73,55,52,32,40,40,69,56,50,19,53,36,23,40,48,21,23,57,32,20,49,48,61,20,39,71,20,51,63,66,62,18,22,23,24
102,31,53,28,41,31,61,20,62,40,30,69,67,24,41,64,30,18,24,45,32,29,54,31,60,24,19,20,35,23,23,69,48,34,20,21,23,62,47,25,55,45,26,19,24,45,43,41,54,25,18,29,18,69,47,27,55,19,20,56,30,18,59,33,31,57,20,19,73,24,23,27,25,35,26,19,18,23,37,39,25,38,38,40,46,46,47,56,26,31,39,25,24,29,40,32,66,29,75,73,54,53,42,28,37,42,46,69,25,55,22,62,52,24,43,57,42,18,39,30,25,20,38,37,41,41,40,33,25,30,35,28,64,46,49,28,61,38,75,22,28,28,65,35,27,24,27,34,27,37,29,49,56,69,22,25,40,27,19,33,50,49,40,19,41,34,18,53,23,26,46,39,75,25,66,29,27,47,21,65,22,36,19,60,47,33,74,30,42,40,28,57,20,28,54,48,24,42,26,32,32,36,31,44,60,66,36,51,39,46,53,36,46,26,25,23,39,23,52,60,62,56,43,29,43,54,63,34,31,69,53,68,58,20,32,27,30,37,21,19,28,25,73,68,40,44,21,37,37,20,30,24,32,45,25,21,31,54,27,22,33,48,24,20,19,66,35,40,24,24,50,32,24,23,43,43,35,35,60,35,39,35,66,18,36,42,41,62,28,31,52,41,27,41,33,37,26,48,37,19,38
103,29,25,50,28,31,53,21,37,25,38,47,25,20,33,23,21,28,31,28,49,37,30,63,21,35,22,42,23,29,48,35,57,23,42,49,53,21,28,18,74,65,27,20,48,29,43,21,24,18,34,64,67,23,48,69,51,29,42,25,70,45,59,53,23,29,39,59,33,38,75,19,23,61,73,30,27,66,62,23,59,60,34,68,28,65,64,31,25,66,63,25,30,19,49,33,26,18,47,19,23,18,43,36,18,22,42,27,62,74,29,35,38,57,39,43,43,31,46,39,34,19,24,71,32,32,42,41,33,49,19,29,40,29,45,40,31,70,41,28,69,18,67,31,57,30,36,19,26,70,32,35,31,45,43,21,55,38,46,18,38,32,24,71,22,26,20,59,19,24,46,39,37,54,29,31,65,28,49,31,56,38,55,22,18,32,51,32,52,22,53,57,19,39,45,47,32,20,58,49,36,20,61,19,56,43,29,28,19,55,50,48,60,61,75,48,40,36,20,67,19,45,21,45,32,33,33,53,42,26,26,60,56,62,18,54,33,46,29,68,24,43,38,57,29,31,27,51,18,69,53,51,45,71,34,24,62,34,41,36,34,35,48,48,31,22,37,28,31,26,20,23,42,34,29,54,70,75,44,28,23,47,38,50,54,74,47,59,31,63,29,40,45,67,28,46,34,50,49,36,22
104,69,19,30,42,37,46,21,25,30,53,37,25,21,21,34,26,33,20,26,18,63,24,27,32,18,31,18,28,33,29,41,73,21,59,54,25,21,22,65,64,43,71,59,25,19,44,38,39,29,41,63,39,56,43,25,27,39,50,21,26,25,49,43,66,18,26,67,31,40,62,42,64,71,59,58,40,54,23,28,31,34,27,69,39,59,38,38,30,18,44,18,24,47,25,63,34,27,43,68,24,21,33,25,28,41,71,34,63,49,67,56,21,20,52,64,71,24,68,48,31,72,19,25,39,31,40,42,42,33,32,47,25,20,49,48,46,19,52,57,19,18,59,62,32,43,31,57,18,40,27,37,59,68,18,25,46,29,51,22,63,25,19,34,74,49,70,45,71,60,20,21,40,67,20,22,18,29,19,48,47,50,56,74,18,19,47,38,18,20,18,60,75,49,67,20,25,23,63,20,20,61,44,18,53,46,41,43,62,52,47,23,55,50,64,18,50,46,19,43,50,49,42,19,43,56,63,27,18,20,21,26,60,21,24,51,68,21,24,71,58,30,40,29,55,44,24,35,45,21,38,21,21,50,20,47,54,34,21,27,34,19,20,28,70,28,42,67,20,30,60,53,44,27,34,19,54,18,24,35,22,44,66,67,39,18,67,31,69,23,22,21,56,49,39,35,52,71,24,23,70
105,48,29,42,31,47,34,36,53,73,44,43,46,55,38,26,21,20,41,24,40,23,48,54,59,18,58,59,23,19,30,71,47,29,38,57,75,26,33,44,27,73,26,29,22,54,47,34,31,75,49,32,69,18,41,25,40,54,20,63,28,18,19,36,22,20,24,33,23,54,36,36,33,28,22,49,54,59,21,61,56,48,72,21,32,59,37,34,31,23,41,50,30,29,70,26,26,41,37,49,62,26,31,32,18,18,20,69,26,43,20,28,48,36,53,26,31,34,18,27,32,61,42,53,22,56,74,27,41,53,65,69,75,24,20,19,50,39,25,36,25,20,60,40,60,23,28,35,45,32,47,28,26,51,19,20,60,27,29,37,18,30,66,32,29,75,31,33,66,21,31,23,23,33,22,59,35,18,18,26,37,66,51,59,39,22,29,47,60,68,26,25,18,23,45,28,47,74,33,18,19,18,36,35,52,32,41,20,19,26,66,40,52,32,41,38,28,26,20,29,33,41,60,38,61,31,63,42,66,28,66,53,20,24,31,31,27,57,73,34,52,19,37,60,24,39,27,73,40,40,35,39,22,34,31,47,18,50,19,65,42,30,18,33,20,45,21,22,41,19,47,36,70,21,44,48,59,71,37,48,28,35,45,19,20,31,61,21,25,26,46,19,18,48,39,72,22,19,38,64,40
106,45,42,54,58,71,25,51,72,32,53,30,22,27,53,29,55,33,67,40,19,64,46,38,31,70,45,40,44,36,22,38,53,29,47,75,19,39,21,61,21,64,36,32,19,49,43,48,26,36,21,49,56,57,36,43,45,33,36,43,23,53,33,19,64,49,24,23,37,35,26,32,72,32,31,60,33,43,50,67,44,26,35,67,18,51,73,27,20,45,19,75,40,28,37,67,68,51,32,58,30,35,43,24,22,50,62,57,40,48,46,37,46,61,25,50,61,36,35,18,20,33,32,57,18,71,51,47,30,52,42,62,44,40,23,18,31,39,52,32,27,25,24,33,40,34,56,29,21,18,57,22,27,22,24,44,37,46,57,58,29,70,25,20,69,23,47,40,19,22,20,18,69,22,44,37,19,24,28,22,41,56,69,30,54,57,20,36,58,68,64,24,19,40,27,44,67,59,28,34,69,48,38,33,24,51,69,19,24,36,56,45,28,41,19,43,24,38,26,23,57,36,25,55,20,24,25,50,29,45,59,47,60,19,45,47,27,21,40,54,44,75,33,25,30,59,60,51,19,36,19,30,52,18,45,24,35,18,25,75,56,26,24,49,45,48,48,63,41,48,48,65,70,36,44,27,20,49,63,29,47,63,31,28,23,47,51,34,60,20,40,18,36,41,18,47,71,43,24,40,20
107,18,27,67,24,55,67,66,20,68,49,63,69,35,20,19,35,54,30,22,30,44,23,18,49,18,37,33,62,26,20,31,54,34,62,41,21,41,42,22,65,36,39,22,20,46,48,68,20,53,20,47,25,24,32,55,24,73,27,60,28,22,39,75,54,22,20,19,21,20,58,75,22,18,31,42,53,21,51,29,21,23,37,28,21,39,64,46,31,45,20,68,45,65,54,65,28,58,18,38,19,27,20,73,64,30,51,18,21,19,34,38,20,55,27,35,19,47,34,33,23,26,42,18,20,61,51,20,40,53,34,31,47,43,67,60,27,42,75,21,62,66,24,51,42,56,35,20,27,19,25,24,64,18,59,42,18,19,26,38,20,29,21,22,38,22,40,37,19,50,32,30,32,70,55,27,20,35,55,63,47,68,40,71,22,51,35,75,27,40,21,47,74,27,68,69,65,64,58,19,49,68,52,20,52,72,53,49,33,25,47,36,28,46,30,63,48,25,26,43,69,31,66,41,36,60,22,29,22,69,42,67,28,18,64,40,57,63,52,24,33,51,22,59,30,29,20,24,58,22,44,53,33,57,39,39,29,31,64,48,30,23,74,63,41,24,55,49,71,59,33,35,19,25,57,24,67,39,18,18,60,22,55,61,23,63,58,19,26,24,26,38,18,26,71,27,32,57,67,24,43
108,39,28,20,18,54,34,50,54,32,44,21,55,71,24,26,44,53,26,58,34,21,59,21,32,23,54,46,18,64,46,20,34,38,25,56,43,32,21,65,73,21,24,22,28,61,38,69,47,36,31,50,31,42,42,42,34,58,25,36,43,18,70,40,32,36,42,18,22,29,30,65,34,68,18,30,41,25,57,18,30,25,64,47,48,21,43,27,26,19,30,62,48,31,53,58,31,35,18,21,33,31,23,28,24,55,19,66,25,26,21,23,19,68,20,23,64,20,36,54,55,38,31,20,49,61,31,54,69,74,43,40,34,61,28,34,52,22,52,19,44,28,64,40,31,22,75,71,45,51,30,25,27,29,74,47,72,46,54,58,39,24,18,27,22,24,22,25,39,60,36,28,34,56,69,34,54,55,33,75,37,33,42,51,74,65,72,50,42,21,30,58,66,47,23,33,54,19,46,23,25,23,24,35,19,50,40,74,62,22,67,20,30,36,27,33,37,38,38,31,20,58,20,28,28,21,22,29,55,44,46,33,44,55,51,61,34,27,39,62,47,27,18,18,25,22,27,30,21,23,42,61,30,65,50,26,20,24,30,30,37,56,21,37,20,73,66,58,61,23,46,29,19,74,23,62,34,34,29,54,51,51,18,37,40,33,43,48,70,29,24,22,30,25,18,26,40,27,45,52,37
109,40,44,33,52,63,38,73,36,72,22,29,18,32,61,32,19,41,42,47,22,46,21,25,41,62,39,26,27,60,33,23,40,41,23,47,48,40,46,33,56,22,28,46,35,26,67,35,39,40,43,67,23,49,46,26,27,74,41,23,41,67,21,69,30,41,28,45,43,47,55,29,48,30,28,23,41,42,21,39,21,58,75,31,33,20,42,25,24,60,52,66,31,47,64,58,74,28,36,51,70,30,34,18,28,26,53,49,71,19,49,72,74,35,23,61,23,61,34,31,30,24,65,35,63,57,25,57,53,35,29,30,21,21,32,24,33,73,18,59,38,22,30,22,35,36,46,35,59,22,18,20,21,29,32,18,27,45,24,53,31,52,49,38,29,26,26,50,57,20,19,25,28,23,31,25,71,30,64,71,21,43,24,51,32,33,65,25,24,38,36,27,22,25,25,24,58,26,30,51,69,67,32,42,29,51,21,34,43,48,25,53,20,35,30,69,32,19,70,26,18,27,24,31,51,70,50,39,42,59,23,33,28,18,45,71,46,18,36,29,33,41,52,42,23,46,54,36,34,71,25,21,37,35,40,21,52,19,29,40,19,31,24,38,22,25,23,44,25,36,33,30,41,27,27,29,23,35,26,59,22,19,26,55,18,36,67,44,24,37,67,59,58,27,19,22,72,18,50,43,37
110,42,34,27,38,50,52,21,24,35,44,28,58,53,39,28,71,26,69,68,50,51,47,65,58,53,19,28,22,44,58,32,40,21,27,43,52,20,18,52,52,65,47,32,50,34,30,23,19,22,35,68,25,42,26,63,24,25,29,25,45,53,59,25,25,71,38,19,69,69,36,22,36,57,42,49,28,29,46,47,53,20,46,18,22,32,25,25,66,71,33,19,18,20,36,34,19,29,60,43,42,40,23,37,42,32,58,39,21,75,54,21,68,36,61,58,68,52,63,18,31,30,22,22,42,46,20,39,70,65,24,25,43,34,23,70,23,18,20,33,53,59,20,72,46,25,48,19,36,31,41,50,45,20,56,25,43,20,61,41,18,61,56,23,27,24,39,26,40,42,56,35,51,38,69,58,29,21,38,40,21,36,34,66,37,19,61,40,23,18,58,38,27,47,65,21,30,21,44,18,18,20,45,33,52,22,46,24,61,48,47,30,25,43,22,45,27,28,41,41,57,48,35,42,25,28,24,21,61,70,70,50,56,18,58,42,64,23,29,49,39,25,51,24,50,42,22,74,60,19,26,40,62,20,48,19,57,71,28,21,23,54,21,61,70,20,33,50,30,35,48,20,35,24,21,68,27,35,72,20,65,40,20,50,59,18,30,28,39,49,61,65,39,20,48,47,37,31,27,74,56
111,60,39,41,19,19,28,48,22,41,18,20,39,47,65,50,67,34,58,39,40,31,38,31,25,25,18,64,34,29,26,40,51,65,23,26,19,43,45,27,40,22,44,50,60,58,39,31,23,75,36,39,47,25,42,42,40,30,25,41,68,19,28,74,23,21,55,46,68,52,55,22,58,31,26,22,55,18,30,66,50,25,51,23,70,35,38,27,28,18,52,43,64,29,24,22,31,34,24,63,39,34,30,27,43,27,44,19,68,30,40,66,22,57,51,31,39,32,48,69,51,52,25,18,57,29,40,43,46,74,68,19,45,73,32,42,23,34,27,33,34,35,66,23,35,58,30,31,61,40,60,33,53,54,63,19,33,50,21,70,69,23,69,19,74,22,64,27,49,47,34,50,21,38,50,21,37,22,19,21,33,38,66,30,25,28,43,22,47,45,49,22,43,72,69,19,28,19,33,67,75,35,21,60,23,18,19,30,29,26,73,74,24,44,21,47,29,21,19,49,56,45,48,44,27,43,23,35,63,20,37,44,31,60,43,30,20,18,38,18,53,70,46,54,61,32,26,23,21,65,44,21,20,24,64,36,22,31,34,30,69,71,55,71,63,31,26,23,27,26,50,23,53,72,19,29,28,38,21,72,30,47,72,47,18,57,56,25,36,19,25,29,31,21,25,20,30,25,55,57,19
112,52,61,65,71,55,49,26,69,19,28,75,46,53,25,73,24,21,33,35,19,56,25,21,74,25,42,70,38,27,22,21,54,18,26,38,64,18,53,30,24,30,19,23,49,73,62,37,34,37,48,65,26,25,21,21,53,45,69,57,71,26,22,39,25,38,26,38,30,21,54,24,51,32,35,23,30,75,72,27,46,21,36,35,21,46,21,19,22,27,19,49,21,19,61,28,32,44,34,62,48,22,52,51,53,43,19,24,37,57,63,30,21,30,22,26,31,58,22,33,32,43,56,18,64,22,18,54,65,24,62,48,37,64,27,40,48,57,54,49,18,23,20,40,42,41,55,30,35,57,22,20,25,45,26,31,39,46,52,70,40,56,21,54,31,68,72,52,68,20,28,33,42,46,70,26,20,47,32,53,38,36,19,33,53,24,27,30,49,25,23,34,23,33,39,44,50,32,43,30,23,24,34,31,33,51,34,74,52,35,18,41,21,21,19,74,23,60,60,65,44,23,30,20,23,19,61,21,29,39,55,54,27,58,54,41,30,72,35,25,36,40,29,27,39,45,62,40,46,34,21,35,58,69,23,44,70,33,20,75,21,31,54,27,18,42,31,54,72,49,18,28,18,31,38,18,53,21,52,19,34,29,37,60,66,23,53,19,23,70,19,46,71,58,35,20,21,21,38,59,62
113,58,64,34,40,59,67,19,37,25,74,20,36,73,21,71,56,30,33,20,43,26,50,22,29,37,19,56,57,26,20,26,69,69,55,52,43,21,64,21,63,22,68,62,44,46,63,21,22,48,22,41,73,21,25,54,40,52,43,35,32,19,31,51,54,24,31,50,24,30,26,22,31,50,19,22,19,18,33,45,20,62,34,34,65,26,34,60,37,49,22,43,30,36,38,63,43,43,59,19,28,26,27,21,41,26,26,28,51,66,35,41,57,19,21,40,36,74,22,19,41,26,33,21,56,22,18,31,22,69,29,61,31,18,47,65,28,54,21,47,25,35,32,19,34,24,40,29,40,65,23,35,70,54,30,30,60,25,26,41,32,22,32,33,44,53,24,20,24,70,64,19,70,63,32,27,29,43,21,19,20,52,18,72,47,20,19,46,41,22,75,65,51,74,30,33,65,22,41,46,22,54,61,19,30,31,24,39,23,34,24,49,50,40,73,38,20,67,54,45,48,24,30,30,46,51,40,31,69,20,33,32,29,49,28,38,18,60,49,32,35,52,53,35,22,38,32,48,68,19,21,56,75,32,23,64,59,28,35,19,72,64,30,30,55,25,18,19,19,35,23,74,35,67,27,29,60,73,30,24,32,26,74,44,20,28,20,46,70,27,71,23,22,18,27,24,65,63,22,61,74
114,55,54,47,26,66,60,39,29,36,19,49,35,21,23,24,30,32,48,25,49,30,29,42,21,44,41,53,32,52,24,35,55,75,39,20,32,28,47,43,63,56,73,54,56,33,36,31,69,28,27,18,52,38,36,46,28,33,51,52,27,31,71,36,50,65,35,35,27,41,34,20,57,47,57,45,22,73,66,22,30,39,41,73,21,22,24,22,24,50,27,53,37,21,30,69,40,20,19,53,21,63,53,28,45,32,39,28,40,21,64,19,69,21,22,26,29,42,73,27,30,43,37,32,32,74,52,28,27,30,37,26,21,28,63,56,39,68,54,48,30,41,36,35,62,59,23,50,75,50,25,39,22,51,35,47,19,29,18,70,58,46,20,58,21,57,51,50,18,34,37,41,29,23,18,52,37,66,42,39,64,66,23,70,57,18,53,27,21,39,71,18,61,49,62,45,38,63,25,22,18,49,52,74,47,48,26,58,25,46,30,22,34,33,22,34,54,33,63,68,54,31,32,70,37,40,29,35,64,61,72,18,49,67,66,75,18,19,39,70,66,27,54,36,26,63,18,24,54,42,37,28,21,66,29,21,29,23,50,37,24,66,28,61,51,40,30,48,34,60,35,57,60,30,46,28,23,53,20,62,32,27,70,48,40,65,38,23,61,73,40,32,34,55,45,25,63,50,46,31,27
115,31,18,31,18,25,52,51,31,27,58,24,47,26,29,19,28,25,23,19,28,51,24,29,73,55,28,29,37,40,28,20,24,54,18,59,52,41,63,40,58,55,36,64,30,18,65,42,29,21,63,41,47,31,24,31,23,45,24,19,58,62,25,34,60,69,67,24,21,20,66,70,28,54,35,70,28,44,61,25,48,36,73,51,23,52,24,31,31,22,26,52,27,49,53,27,31,38,30,36,40,42,28,34,68,23,31,67,52,65,23,18,55,51,37,45,18,64,19,73,41,68,25,19,66,64,49,25,51,58,36,36,33,56,29,70,20,26,55,19,75,34,37,30,55,37,50,19,39,63,65,73,20,47,26,28,21,31,21,30,35,52,66,40,32,29,18,28,34,38,43,27,27,27,55,37,40,50,21,61,23,21,62,31,24,21,20,39,39,25,48,74,33,19,18,66,59,75,42,37,18,18,60,39,75,47,33,48,46,34,57,66,34,27,31,26,23,55,36,35,26,71,23,51,57,18,29,50,18,53,54,19,49,20,57,68,28,36,29,35,24,38,23,48,62,19,30,68,33,38,58,57,41,26,26,70,33,26,30,68,46,19,19,43,54,44,31,34,49,41,43,53,21,75,29,48,51,49,19,35,44,55,49,46,43,40,68,61,21,53,57,51,51,59,44,21,23,54,71,19,73
116,29,18,33,48,52,62,43,32,60,22,30,60,20,38,26,64,59,61,71,32,39,59,23,24,40,19,22,36,28,29,31,62,65,68,22,22,35,42,30,34,60,32,25,18,31,55,46,22,49,42,24,18,24,43,18,54,33,40,63,20,49,66,72,21,43,62,31,35,64,47,44,33,55,29,18,21,35,51,49,52,18,21,21,63,74,66,48,63,27,37,54,42,23,73,21,68,36,47,49,56,22,49,50,24,42,25,75,50,41,54,38,66,50,44,18,51,41,20,60,31,30,28,61,50,24,19,20,20,33,65,28,62,18,19,40,24,59,19,55,49,37,23,32,71,21,30,23,30,66,55,18,54,20,39,22,25,30,21,72,21,23,20,72,67,23,31,27,58,49,55,20,22,44,20,21,20,20,70,24,27,63,53,29,39,39,31,35,21,36,52,19,71,61,19,42,45,42,18,52,58,19,23,20,27,19,73,61,45,19,37,25,20,68,50,29,41,37,61,20,67,41,25,20,31,70,59,72,56,22,31,20,25,18,31,35,40,61,25,47,30,48,20,50,25,34,21,27,28,22,54,18,71,39,22,26,18,46,22,30,36,49,23,58,38,29,22,69,58,72,20,73,49,47,30,20,47,65,21,56,68,19,34,20,62,73,40,19,26,35,27,24,30,48,58,52,58,21,26,36,72
117,30,33,71,33,24,30,51,22,66,29,22,54,42,48,30,37,56,68,27,45,49,69,67,36,27,41,25,35,41,64,35,73,23,30,33,37,55,32,38,50,25,43,24,20,62,34,21,21,24,25,32,34,28,47,67,50,35,32,27,43,20,49,44,51,52,63,71,49,54,55,28,25,25,25,33,53,66,26,20,22,26,31,38,29,20,70,74,23,69,60,30,22,33,48,67,34,39,57,39,33,63,20,33,38,24,63,18,63,18,37,68,25,71,39,31,56,30,33,35,48,52,74,23,72,52,23,35,36,25,32,68,20,58,31,22,25,35,18,51,21,26,40,36,25,42,18,54,39,20,62,18,41,62,52,36,73,73,38,51,34,32,70,63,62,20,41,63,74,65,49,21,31,27,40,57,60,32,63,67,25,21,26,46,55,30,36,35,23,45,41,22,53,39,32,39,24,64,18,36,60,42,34,67,22,18,66,39,18,25,29,24,58,73,19,60,24,37,59,47,18,55,33,22,36,67,71,26,24,43,39,64,28,24,21,45,61,48,36,69,48,37,19,41,23,73,25,46,22,55,40,75,20,72,46,68,47,38,56,48,24,40,43,26,32,62,19,28,18,22,22,35,69,23,19,38,34,58,62,66,45,63,25,23,29,20,40,35,25,53,19,48,20,52,19,24,74,20,64,40,20
118,55,37,64,18,37,64,57,41,67,29,20,31,24,44,18,18,37,18,47,21,24,26,45,50,49,25,57,21,21,70,75,18,28,21,29,36,37,33,37,31,20,32,62,39,64,39,27,57,37,62,18,23,32,43,52,38,67,41,23,28,75,26,51,34,54,47,68,19,18,18,35,37,27,40,53,46,32,31,45,34,29,60,69,27,47,40,70,23,28,57,51,71,56,33,48,22,75,60,52,24,43,64,62,53,72,26,18,52,50,25,18,29,27,66,43,64,60,73,21,53,68,19,36,59,45,57,25,25,54,45,51,40,63,34,25,60,60,55,70,62,49,26,34,72,70,33,41,58,74,18,35,22,18,29,62,18,24,55,26,24,21,64,18,23,27,35,48,66,26,30,71,28,57,18,32,43,42,31,28,71,20,45,29,68,52,29,22,21,28,52,50,33,41,57,46,51,46,32,28,60,62,47,63,66,19,23,44,18,42,57,39,19,37,18,50,21,66,41,31,40,21,56,28,46,48,22,51,54,31,39,72,49,20,43,48,60,69,31,22,19,41,59,57,66,45,33,38,52,63,54,27,28,69,63,32,58,60,26,19,24,41,45,39,23,40,37,47,68,38,29,74,26,32,34,21,41,20,40,69,39,20,66,41,24,54,30,42,22,66,48,67,67,23,23,23,19,58,46,24,38
119,32,29,36,32,70,71,21,22,46,22,51,39,30,28,36,36,60,24,51,35,68,32,39,34,36,24,29,19,73,39,63,35,19,57,43,26,33,73,22,27,39,35,34,55,57,51,26,21,41,24,52,62,25,31,45,22,68,55,25,64,24,37,42,19,63,54,50,38,40,28,57,61,33,28,23,34,43,29,19,28,43,75,41,62,21,62,52,70,75,38,65,20,63,41,19,39,38,24,28,26,48,29,33,29,42,60,34,62,72,40,37,60,36,52,48,30,69,35,39,31,50,46,59,68,65,71,52,39,72,55,24,32,49,25,19,42,25,21,19,31,32,21,18,19,61,22,75,58,39,30,65,42,36,54,56,35,45,36,18,20,23,21,34,48,49,25,18,19,22,45,53,31,56,46,32,75,75,73,60,37,31,28,74,66,37,19,39,32,30,46,69,63,27,55,28,30,36,24,23,34,22,24,38,49,65,37,27,50,40,22,21,22,49,29,19,32,68,40,20,53,72,21,45,55,60,58,55,45,52,45,37,27,64,27,21,30,24,41,68,43,24,19,25,32,71,21,48,36,43,62,27,52,33,19,63,44,19,50,31,31,46,18,70,19,39,39,40,21,38,21,30,55,65,53,56,69,30,44,28,68,41,64,23,26,20,18,44,64,62,43,54,75,18,34,31,61,34,20,18,19
120,28,73,69,25,22,28,42,35,38,25,23,24,30,31,53,70,21,30,53,66,72,22,20,36,50,44,57,47,72,32,32,32,20,25,56,24,34,21,39,36,73,51,37,26,62,29,33,29,34,37,54,48,21,60,54,46,22,18,32,26,53,54,19,43,34,21,35,28,26,61,37,49,37,59,23,18,43,55,62,21,64,40,69,42,20,42,43,28,75,36,37,50,24,55,49,40,30,21,36,24,63,66,75,48,70,23,46,32,59,38,73,25,28,49,32,72,51,27,62,30,37,30,55,60,49,28,20,35,28,35,52,58,44,34,62,35,18,18,60,25,21,39,19,55,66,27,31,35,31,54,27,21,48,70,66,32,31,34,30,45,18,60,42,34,19,20,27,62,33,18,34,23,70,37,32,72,21,45,18,27,35,68,45,49,29,47,74,33,19,63,37,21,66,69,42,22,37,20,69,26,24,24,20,58,49,62,50,20,57,42,46,27,24,31,62,25,29,36,25,28,29,35,41,60,75,37,37,41,20,22,30,22,36,62,28,63,37,33,40,26,18,67,32,30,64,37,28,20,50,53,43,40,51,19,24,43,51,21,58,72,21,37,26,67,37,23,20,18,29,18,34,32,43,37,24,70,42,20,21,42,25,29,70,21,21,26,47,39,62,18,46,30,33,21,24,43,20,50,72,30
