,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
100,27,18,26,18,25,19,35,51,36,29,66,20,30,43,60,58,23,26,22,51,38,61,41,53,28,18,21,18,18,43,31,18,47,31,27,22,29,70,19,21,23,73,38,68,19,47,54,20,23,22,24,25,32,68,41,54,24,28,19,18,51,24,20,32,22,24,41,40,21,63,23,21,23,24,24,22,22,24,48,36,48,20,33,63,26,64,39,19,45,74,61,21,29,67,48,39,32,45,18,28,18,43,67,60,21,20,64,73,40,54,34,35,21,18,18,23,31,39,57,52,21,64,36,65,19,55,31,59,22,27,18,32,21,20,20,26,26,53,50,42,49,56,19,56,35,62,43,40,64,27,20,42,68,47,58,18,19,28,58,26,51,67,20,37,23,53,21,75,70,34,20,28,65,20,22,29,30,19,65,20,43,60,67,23,44,18,48,21,26,21,63,18,42,21,23,22,19,69,25,19,20,43,20,37,27,39,21,61,21,60,22,18,70,70,23,42,21,23,23,43,24,31,20,37,18,37,59,19,62,29,37,48,67,40,60,51,30,34,20,20,23,31,52,48,56,37,22,56,53,21,20,22,66,57,48,72,69,19,30,53,61,30,24,35,18,41,33,71,18,74,29,63,38,21,68,19,44,75,30,57,37,54,19,21,48,23,59,68,18,29,22,33,56,23,21,22,22,38,21,71
101,37,46,22,19,66,21,72,23,70,22,52,35,37,41,72,27,32,73,20,18,18,18,20,28,37,24,29,23,28,30,21,36,18,39,55,18,42,20,59,32,20,26,68,59,63,30,24,61,23,55,64,40,64,33,28,63,44,32,21,21,31,18,19,33,23,72,23,24,28,41,19,18,22,20,22,37,46,24,21,19,75,24,23,18,48,73,39,75,50,23,21,19,19,33,61,57,22,56,24,54,59,40,24,71,20,21,19,22,18,21,22,75,18,55,18,22,74,21,35,29,26,22,45,29,50,39,22,43,48,68,34,24,20,24,74,22,59,53,36,30,72,18,32,34,22,29,21,19,43,21,41,29,49,47,22,25,21,27,51,19,20,20,50,52,52,22,24,35,24,28,19,71,57,33,23,74,43,18,24,19,45,54,31,55,21,64,20,58,66,20,22,21,24,55,34,33,27,37,26,54,33,21,22,24,26,18,19,19,29,22,71,21,54,25,54,48,63,66,21,34,18,21,33,22,72,18,50,38,20,18,70,38,34,35,32,24,28,21,23,19,44,31,39,18,18,22,18,33,21,45,65,56,21,59,26,20,52,42,24,40,31,57,71,32,47,67,29,25,60,18,21,37,31,19,52,36,19,42,19,27,46,37,68,48,70,53,44,19,50,29,40,73,28,20,43,27,20,74,33,18
102,55,72,67,26,73,56,19,30,20,52,60,39,65,51,27,21,39,25,37,49,36,60,41,38,36,67,32,73,18,26,19,23,23,19,42,49,18,21,24,26,47,58,20,51,40,47,47,36,48,40,24,21,21,18,41,72,33,18,26,75,54,24,38,24,22,69,45,20,42,27,38,64,51,24,18,24,22,19,21,61,29,18,32,74,72,73,52,34,19,24,21,19,20,73,37,28,19,26,37,18,61,18,34,32,73,22,21,46,48,19,21,23,41,20,30,26,32,59,34,21,20,23,20,53,35,38,21,69,65,55,27,24,54,43,34,21,39,21,53,29,21,58,69,65,52,32,57,44,47,53,18,67,56,24,19,53,49,21,26,23,19,38,56,26,29,46,18,22,54,26,45,72,26,49,37,21,55,18,36,73,59,66,45,64,56,42,34,39,21,31,45,59,58,57,26,20,41,40,58,36,32,21,39,31,32,34,23,18,22,75,23,54,21,38,22,42,18,44,22,24,30,28,62,18,73,51,20,48,19,22,23,29,19,31,48,46,18,69,20,52,30,39,35,65,53,38,67,59,66,39,35,40,22,18,35,39,66,18,44,74,70,44,40,60,21,52,24,26,46,59,27,38,34,64,38,35,41,18,21,62,30,19,68,34,57,52,34,30,44,42,24,23,48,64,20,19,51,58,36,47
103,55,32,59,40,50,39,53,26,75,29,59,75,36,73,64,31,19,22,43,50,22,28,45,20,55,71,56,20,55,25,22,67,68,40,24,50,37,34,28,40,44,56,21,42,33,32,44,70,59,66,47,19,73,22,31,19,24,19,28,61,29,26,33,58,27,40,47,58,23,67,68,63,20,27,33,31,20,42,28,23,29,39,39,21,37,66,18,18,27,22,21,38,65,46,31,64,23,66,28,52,19,22,20,22,18,63,19,73,20,44,67,38,43,18,68,63,71,67,74,52,50,60,21,19,44,23,23,22,46,20,43,61,67,21,19,48,50,18,45,67,22,55,28,50,22,42,28,22,33,67,21,24,22,49,21,20,21,20,22,24,39,27,62,75,21,22,45,54,23,60,19,34,74,39,49,69,46,38,18,73,33,24,59,39,55,21,19,53,62,75,26,25,18,72,23,19,66,24,20,73,23,73,74,20,21,43,19,59,24,38,40,37,55,18,22,21,62,29,21,36,18,19,37,37,27,30,22,32,46,20,22,50,21,20,21,50,18,45,39,37,61,24,68,45,46,37,22,21,55,20,55,52,24,55,58,22,20,19,42,30,61,58,39,20,18,43,19,22,44,22,52,59,24,22,32,60,20,25,25,34,20,22,21,23,20,24,24,59,18,22,24,18,22,25,23,59,61,24,24,69
104,20,32,20,44,67,67,29,22,26,20,19,21,18,20,22,65,21,54,40,19,34,20,19,54,22,32,19,55,33,56,31,20,70,22,31,45,39,51,44,53,30,42,35,57,28,53,30,18,24,41,64,18,66,38,71,27,67,40,61,54,57,44,25,23,21,26,49,22,55,18,49,20,75,32,19,55,54,24,24,51,39,48,35,69,52,24,23,68,18,35,29,18,53,27,55,59,21,42,24,18,28,21,19,58,25,34,28,23,59,57,55,60,25,22,18,56,53,20,49,23,40,20,50,20,49,65,60,20,36,20,25,25,20,66,52,31,47,28,18,19,32,70,41,19,18,20,71,18,56,35,35,48,20,74,27,55,20,18,18,62,34,59,19,54,57,52,29,53,22,33,18,30,39,38,45,71,51,19,70,19,27,23,35,65,58,18,24,22,60,18,19,41,57,32,18,27,46,20,43,32,51,23,24,39,33,33,20,29,22,28,29,49,26,29,18,42,36,22,55,69,18,51,21,18,75,36,69,48,23,24,24,19,25,46,19,23,42,24,26,58,43,75,18,31,47,53,25,35,33,52,41,29,49,19,19,18,23,44,18,37,22,54,46,50,73,53,66,73,22,43,36,24,22,19,22,18,73,56,32,18,39,72,73,52,51,74,39,35,39,47,54,22,67,24,31,35,73,44,21,20
105,20,59,25,36,24,22,39,73,65,45,43,22,32,27,53,41,27,46,32,62,19,19,65,42,22,32,18,24,24,69,22,56,26,37,19,63,23,42,67,18,30,28,39,22,56,21,40,25,52,23,73,69,30,21,19,65,35,19,19,74,52,23,46,34,18,19,24,25,19,59,69,20,42,33,52,24,21,64,42,55,26,21,28,61,34,22,70,63,66,34,38,45,24,28,54,37,21,34,44,21,21,32,41,25,41,35,38,65,74,21,23,24,20,22,19,56,28,22,62,23,30,19,54,75,19,56,19,41,68,55,27,20,43,55,40,32,21,19,25,27,56,28,37,43,21,20,52,35,18,55,25,18,18,32,33,47,62,19,34,20,38,24,51,23,23,19,23,46,47,45,23,20,23,53,20,22,18,18,22,21,41,31,58,41,62,66,24,19,45,25,32,42,21,37,23,18,20,19,25,59,64,24,34,21,51,43,41,60,68,59,38,19,27,48,44,47,47,63,27,19,23,57,61,18,20,29,25,19,27,19,25,24,19,34,19,38,24,21,19,56,65,19,19,20,67,34,69,27,21,51,21,23,18,44,24,18,27,37,23,22,46,35,46,40,57,60,36,46,19,34,28,25,59,19,19,41,73,48,21,34,25,24,23,39,47,43,29,54,20,21,22,43,66,60,18,23,23,24,37,29
106,67,22,48,39,65,23,19,38,20,39,20,50,22,28,30,66,20,20,25,38,60,23,39,19,19,64,47,61,43,20,35,55,35,24,22,53,18,40,21,31,31,71,41,58,21,31,24,19,22,51,20,29,69,56,47,19,26,61,51,62,59,72,37,24,20,42,30,27,27,49,23,62,19,75,31,74,22,35,38,37,61,70,56,29,20,61,18,21,61,24,72,28,21,19,59,22,64,28,43,23,19,32,23,60,69,60,48,71,25,20,37,69,49,68,26,47,32,18,28,42,66,55,32,22,19,54,26,22,22,23,26,56,49,26,33,20,55,26,33,18,23,30,65,69,29,74,48,22,22,32,42,21,21,23,24,49,24,60,21,73,20,24,20,34,23,39,39,24,24,20,30,52,27,22,73,71,38,26,63,52,46,35,24,55,23,21,27,68,56,52,58,46,50,46,63,20,43,49,29,41,38,45,34,53,23,26,42,22,23,54,23,19,20,39,55,48,63,55,32,53,33,23,22,75,63,34,75,24,31,31,21,22,62,39,20,60,22,18,22,67,41,27,53,74,33,24,50,54,19,37,43,26,60,23,18,33,22,35,67,22,24,24,28,24,23,45,31,42,23,54,20,20,66,29,50,25,65,55,20,58,35,19,41,34,24,67,71,32,18,32,20,50,25,27,54,40,29,43,53,42
107,36,25,30,46,23,18,29,46,21,42,62,29,50,26,33,30,32,36,18,47,21,22,24,69,18,67,32,25,28,21,43,21,20,23,34,45,22,67,18,65,52,25,61,22,69,22,46,21,19,33,18,40,26,19,28,27,48,21,57,20,21,52,18,22,27,72,74,66,22,35,19,22,73,49,30,28,64,30,18,20,62,40,19,20,19,21,72,19,75,36,74,20,28,40,21,22,26,65,63,20,43,40,22,56,29,19,27,22,73,19,18,30,20,35,31,19,21,27,18,26,54,24,20,45,72,38,66,70,23,52,33,50,43,34,66,24,33,72,59,23,25,20,22,52,21,68,26,30,20,29,22,18,19,29,48,40,50,72,33,67,50,39,33,55,31,50,21,19,22,21,65,24,38,26,20,53,41,22,21,66,45,24,35,36,57,45,27,50,45,52,28,28,61,19,37,27,63,28,23,57,22,74,64,32,30,42,44,18,42,58,43,36,21,49,22,18,30,38,20,43,43,53,25,19,20,19,20,28,30,26,18,18,24,58,53,18,24,74,23,24,60,21,57,21,57,22,27,21,34,75,18,64,22,20,49,42,23,27,38,43,21,66,58,20,24,69,20,53,18,58,50,18,36,53,36,20,55,72,45,28,21,54,22,48,22,38,24,18,73,21,21,18,29,48,23,64,31,26,24,26
108,19,25,36,65,60,60,33,23,24,62,64,27,29,19,29,41,18,32,25,24,28,22,59,63,63,18,71,18,57,55,36,30,19,23,20,25,58,58,23,22,27,28,18,49,50,31,60,25,20,43,20,64,50,28,33,56,24,18,30,19,32,21,49,19,66,24,27,19,43,22,38,59,61,61,37,22,21,29,74,20,41,24,61,18,29,22,28,18,66,25,58,18,24,21,60,39,20,44,26,36,54,20,75,37,57,22,37,23,25,22,23,18,33,39,31,34,26,23,19,18,51,20,22,24,47,18,21,23,32,20,61,25,33,64,53,25,47,33,22,24,26,36,57,69,37,26,44,24,50,60,35,41,19,25,35,31,20,29,34,21,51,35,55,55,24,20,33,27,18,41,30,42,21,25,63,45,23,19,26,50,60,24,34,18,51,22,30,24,38,49,45,46,49,25,41,37,52,53,24,21,22,29,28,37,18,47,38,18,20,45,31,19,22,52,39,41,46,29,56,65,50,21,31,23,47,23,49,21,20,66,20,37,52,18,58,29,28,30,30,42,19,58,33,38,27,20,74,29,22,24,23,41,23,41,33,35,54,47,47,28,20,20,75,72,22,22,20,23,57,34,18,33,46,23,18,22,32,47,44,59,23,45,73,37,68,61,24,18,23,57,47,69,21,57,18,59,32,42,22,37
109,18,18,34,23,21,58,70,74,31,20,24,19,40,72,24,62,30,21,28,40,34,43,20,22,24,19,52,21,19,53,62,36,21,34,49,42,27,44,21,21,24,48,33,23,57,52,34,21,18,34,70,66,18,42,21,18,18,41,30,61,34,19,63,24,38,20,70,30,19,19,49,29,69,24,63,18,68,19,66,73,38,62,18,49,27,43,28,50,32,19,33,19,21,31,19,44,32,37,23,24,20,19,32,67,24,51,65,20,43,39,71,26,70,62,22,28,32,60,25,70,22,19,28,71,56,21,19,19,20,54,34,72,41,22,19,49,32,75,40,29,24,50,28,22,34,20,23,43,19,23,64,21,21,21,21,19,27,67,18,31,21,21,34,19,20,23,50,32,23,21,18,20,44,41,26,20,43,34,42,34,23,24,49,24,23,26,75,67,22,75,20,71,24,50,26,27,48,44,46,22,22,48,29,33,37,40,42,19,36,68,65,18,22,31,73,18,52,37,18,24,41,24,20,20,47,57,21,21,48,23,19,50,18,49,26,51,66,39,21,60,71,68,25,19,24,41,72,37,21,40,23,23,34,25,24,39,19,24,18,21,18,63,67,21,42,26,18,18,18,54,21,19,34,47,18,62,22,21,53,23,25,19,20,19,23,40,53,24,30,72,50,35,22,18,75,20,19,61,19,54
110,21,22,25,19,28,22,22,24,23,64,38,29,48,32,39,23,41,22,40,24,36,18,67,20,18,40,24,28,18,24,47,22,70,28,33,43,19,74,40,30,68,18,34,23,49,18,69,24,22,44,60,19,22,24,27,35,26,55,48,31,20,45,23,53,22,36,24,21,44,21,46,24,52,20,26,18,44,37,18,67,21,31,20,19,19,18,29,59,23,32,33,21,53,19,22,22,18,62,31,70,25,53,40,53,21,20,34,33,65,38,67,43,22,53,65,26,44,19,71,25,64,35,44,51,42,22,19,46,19,75,24,37,23,18,48,33,18,29,38,75,40,25,40,63,18,59,21,18,65,26,48,29,21,25,18,29,28,66,45,24,52,43,22,65,22,18,46,22,33,46,35,40,27,56,20,30,20,42,37,52,55,40,72,50,22,40,23,53,52,20,28,22,45,40,23,45,58,19,23,34,53,50,34,36,66,20,18,23,39,26,18,46,45,40,40,20,27,19,23,19,21,26,20,31,37,23,19,28,43,30,41,64,19,31,20,42,23,19,21,22,31,26,66,40,41,18,22,43,23,19,55,42,18,52,21,22,74,37,34,18,38,20,61,47,65,22,61,23,28,30,36,29,18,23,21,21,26,35,21,40,31,28,30,50,73,27,21,24,31,18,19,18,37,29,19,26,19,52,41,41
111,65,19,28,25,22,35,59,60,64,56,35,46,24,21,20,62,21,69,27,18,64,19,29,19,27,19,57,18,52,40,22,19,28,22,67,21,59,21,48,23,30,24,72,46,24,18,27,54,28,23,23,19,60,25,45,66,33,54,43,51,30,56,30,36,58,43,44,43,75,58,47,39,68,25,68,44,20,31,23,51,20,24,23,55,25,75,22,52,24,28,21,22,71,22,41,18,44,59,43,20,28,22,21,69,18,18,18,36,67,26,25,18,28,22,59,21,21,19,20,47,21,23,72,32,73,21,61,51,36,36,19,50,28,75,21,23,36,21,45,18,21,35,51,24,19,18,18,32,50,30,20,27,24,58,20,73,41,49,21,27,23,41,73,20,42,40,18,40,24,35,39,33,29,26,23,73,24,55,28,20,19,23,18,24,42,75,27,67,54,40,51,36,22,32,20,24,37,35,56,52,19,32,74,19,22,18,55,18,20,30,22,34,53,27,30,52,44,27,45,62,22,69,50,53,18,47,21,33,48,22,61,23,30,25,44,27,24,19,32,22,19,35,34,67,22,57,24,52,35,22,40,21,42,62,53,18,48,19,19,27,34,67,23,28,26,65,75,73,18,48,21,22,25,34,18,31,18,31,50,29,48,29,67,48,20,60,39,21,19,19,53,22,23,24,19,37,19,27,27,21
112,55,21,65,18,25,33,24,41,36,43,45,41,34,47,24,28,68,23,31,21,24,26,43,66,22,32,37,57,43,25,26,46,32,21,23,18,21,27,60,26,32,33,66,46,21,25,65,34,21,20,19,22,28,49,72,24,24,23,69,36,20,43,19,29,57,26,62,23,27,21,20,64,35,50,31,61,22,23,33,34,65,18,62,29,33,20,53,18,19,37,46,48,18,72,39,55,41,73,55,20,50,20,19,36,65,22,39,20,45,19,21,24,20,55,56,28,43,65,58,70,68,24,31,27,47,20,19,48,54,27,18,22,41,65,22,45,19,21,21,58,44,22,54,29,40,21,23,38,45,23,68,18,27,52,28,67,73,53,57,37,49,35,45,27,61,20,45,49,24,37,62,62,26,62,46,52,64,55,35,33,21,69,26,23,30,23,48,20,31,51,62,30,37,20,70,24,48,23,18,29,49,69,53,68,36,46,19,36,31,32,67,73,26,40,46,25,42,54,52,69,20,25,31,59,64,24,20,49,24,19,21,20,45,21,65,20,75,18,20,73,27,36,23,63,20,32,35,55,23,67,33,24,20,72,34,72,53,57,36,34,18,43,24,23,34,28,21,18,37,26,39,22,37,25,45,49,22,74,61,68,39,24,20,38,20,18,43,39,34,29,21,24,21,46,55,39,56,30,66,52
113,32,19,23,19,32,71,25,37,28,18,26,38,68,18,21,42,57,32,22,18,60,22,25,24,18,24,68,29,19,32,27,20,24,34,43,25,31,73,34,22,21,74,20,27,24,44,73,23,19,65,23,61,30,21,65,35,24,66,64,70,32,19,52,39,51,18,28,75,74,47,53,49,57,18,19,37,34,35,64,63,70,75,21,33,21,18,35,55,57,22,20,30,30,21,23,32,61,45,33,72,23,22,58,22,19,18,62,18,52,18,45,18,25,21,30,32,24,53,20,68,18,32,24,40,53,23,41,20,19,19,63,35,20,22,44,50,35,18,26,23,26,25,75,24,31,56,22,21,27,29,39,48,62,19,42,65,20,21,49,18,54,32,31,62,41,39,26,22,66,32,69,41,55,32,19,41,31,24,42,47,22,71,20,22,73,20,34,21,33,54,46,31,73,53,24,20,28,37,20,29,59,60,18,24,50,18,23,35,56,36,28,28,37,29,38,21,23,75,35,23,22,54,24,26,29,20,27,53,65,54,18,34,75,23,32,47,32,50,28,20,43,42,74,18,18,36,20,41,23,70,72,35,33,61,68,25,67,40,50,20,23,56,30,20,37,60,43,23,22,58,23,35,18,26,20,37,68,64,55,26,27,22,21,22,64,27,61,20,54,53,57,37,71,23,18,42,22,21,18,72
114,24,23,20,63,19,25,32,21,63,29,74,24,18,38,19,50,38,31,48,27,63,62,22,24,65,51,53,24,40,31,23,72,23,47,22,52,22,63,18,27,33,25,38,29,67,23,19,28,69,18,20,71,47,23,63,47,21,33,18,38,20,21,25,28,22,18,31,22,48,26,36,26,27,23,44,28,35,32,38,24,20,20,18,64,21,21,38,34,19,18,25,18,31,63,27,19,58,21,47,20,21,24,40,21,29,36,20,24,35,27,36,22,26,28,24,28,22,24,33,18,20,21,75,63,55,18,38,52,57,25,18,67,23,18,58,50,62,20,72,31,23,19,63,35,29,20,21,19,25,48,36,31,42,19,42,21,57,21,37,18,24,37,43,27,25,20,36,69,18,27,23,24,27,23,72,58,38,21,35,24,35,37,44,20,67,19,46,18,24,34,65,23,36,44,29,28,43,68,22,28,50,23,27,23,74,56,58,74,25,23,21,20,74,54,27,23,72,20,58,29,63,71,26,18,73,19,69,21,21,21,69,53,55,27,24,23,56,21,18,34,41,28,71,49,19,27,38,31,23,58,32,67,18,26,44,19,34,73,47,28,18,22,21,66,41,43,21,74,60,24,24,33,40,31,27,19,27,41,20,63,58,64,65,21,26,52,43,70,21,29,71,60,27,23,22,20,49,35,42,21
115,57,20,28,24,75,28,34,35,74,24,69,31,19,40,26,26,21,19,23,39,24,31,27,44,22,42,74,32,40,71,55,31,66,38,32,21,64,48,28,50,24,44,67,20,25,48,68,46,25,20,52,66,23,23,18,19,30,48,20,56,20,20,21,53,24,20,31,23,55,48,51,45,23,23,46,24,23,24,21,27,38,26,70,19,40,24,18,29,23,18,41,18,47,27,48,20,67,21,44,55,18,66,21,22,67,21,18,57,58,48,44,35,60,26,21,53,61,20,75,65,25,26,62,41,41,65,18,47,57,59,33,66,24,24,62,22,27,38,28,34,33,26,23,42,19,36,21,19,43,22,36,32,18,74,51,44,25,46,73,18,54,32,59,35,27,31,41,71,40,53,34,62,59,51,42,73,46,20,60,55,23,24,18,21,57,24,39,27,53,29,27,35,35,29,70,41,74,21,22,20,20,43,18,42,57,22,21,61,18,51,23,60,28,33,18,51,71,21,18,53,26,25,66,20,20,19,29,21,42,67,51,22,27,23,18,20,57,18,25,50,21,31,32,24,19,25,26,19,18,53,39,23,57,25,27,42,27,68,24,29,18,20,57,33,71,42,21,59,32,40,51,24,24,19,19,42,32,23,27,34,20,57,18,26,56,33,29,30,22,19,31,45,48,70,72,50,18,23,22,31
116,48,68,21,34,28,73,19,23,20,19,61,22,71,19,48,51,36,34,45,64,32,55,74,32,40,35,19,37,40,38,20,42,58,31,48,31,22,20,20,60,18,21,19,20,47,57,25,45,26,72,30,19,18,61,51,48,21,63,33,23,49,27,49,22,41,37,38,18,68,26,19,25,48,73,24,21,67,22,21,24,48,19,22,64,21,74,18,54,43,23,26,19,23,73,19,23,32,27,24,53,40,38,18,69,20,53,21,44,18,24,28,31,19,40,29,36,25,24,48,27,18,58,38,25,75,22,18,25,34,46,21,18,43,36,49,38,27,19,37,69,19,19,69,18,18,23,59,20,57,23,23,51,24,22,48,62,48,27,48,36,73,50,23,23,26,19,21,42,18,18,18,34,56,28,24,20,69,22,33,27,67,68,23,34,18,19,21,35,34,21,23,39,21,35,44,64,22,27,29,35,37,31,57,21,47,26,21,28,20,37,28,33,73,38,21,42,18,35,37,47,44,22,18,37,45,43,34,21,19,21,39,37,21,60,18,19,72,57,31,45,28,34,41,45,29,24,27,24,47,63,48,23,67,20,20,37,19,21,22,25,27,41,68,23,32,27,45,27,23,23,35,21,20,23,61,25,44,40,23,50,24,44,25,23,50,65,20,18,39,64,55,20,32,28,22,28,47,39,33,30
117,21,47,36,69,48,19,20,21,19,39,65,29,22,18,21,53,23,28,20,18,60,22,53,52,40,18,22,19,19,49,25,19,60,18,52,65,32,54,20,69,44,29,21,22,20,39,24,23,47,47,46,70,24,57,25,18,32,44,27,49,37,18,72,71,48,70,24,20,37,25,25,66,18,36,36,23,24,38,51,74,73,20,54,30,31,69,33,21,32,46,38,18,64,43,21,51,40,19,60,69,40,24,35,66,69,23,20,19,29,67,44,23,19,48,20,21,19,18,37,21,34,42,72,21,20,27,45,59,48,19,26,38,32,28,63,57,55,21,32,51,26,24,22,21,29,45,37,54,35,18,29,60,24,51,22,27,38,24,40,65,28,51,61,73,26,34,36,23,34,20,22,52,29,19,72,19,37,18,63,37,27,42,67,25,37,32,32,25,18,20,37,33,40,20,72,59,42,56,41,20,59,20,29,20,63,20,66,18,22,36,69,35,67,33,36,20,50,46,52,32,19,24,29,53,23,25,24,27,73,30,36,19,73,39,24,19,18,53,18,18,21,54,38,25,22,37,35,23,22,33,24,40,24,25,52,24,28,54,21,19,22,23,65,41,48,45,29,18,20,31,40,25,27,19,53,18,59,54,36,36,27,22,18,33,37,58,20,56,22,23,29,49,72,21,21,38,38,18,18,20
118,20,48,19,18,18,48,70,34,34,18,28,29,38,63,73,41,21,23,25,21,56,41,22,23,26,30,36,47,63,22,58,36,29,27,43,23,35,35,55,22,55,20,20,18,56,74,46,54,64,44,24,36,72,37,24,45,51,27,32,33,44,29,21,33,39,30,25,23,54,21,75,51,25,45,46,38,18,69,21,23,51,25,21,31,44,28,44,21,52,24,26,33,70,66,34,18,59,35,48,59,18,24,57,48,19,24,23,19,18,23,34,30,21,24,56,73,30,42,23,22,75,48,39,46,37,50,55,21,28,47,45,20,20,65,41,19,67,43,33,36,31,57,19,72,60,20,39,33,22,19,21,28,25,20,29,50,22,56,29,40,22,21,53,23,28,25,26,20,35,20,18,32,41,20,28,34,30,34,24,19,46,57,34,69,38,35,75,19,65,20,34,24,35,49,21,27,19,69,22,24,27,36,24,25,57,20,22,26,74,49,18,68,22,48,35,73,18,23,25,19,51,32,27,41,19,22,22,30,23,38,62,65,29,22,56,19,22,27,68,24,19,68,35,42,35,19,33,24,55,22,65,47,58,24,21,18,25,44,35,33,30,39,40,22,69,43,51,62,40,22,25,19,55,20,72,59,36,36,32,31,21,27,35,49,20,23,21,28,68,25,60,31,24,19,22,50,22,73,23,34
119,36,18,18,70,21,20,65,43,26,20,27,29,31,40,19,26,74,20,60,20,23,23,21,71,37,22,47,19,54,29,24,65,64,37,25,49,22,24,74,19,38,72,32,24,75,35,48,27,41,42,21,56,33,46,46,19,19,62,23,32,57,23,61,65,37,22,73,18,43,21,59,27,62,19,38,40,73,23,47,54,54,26,25,18,34,44,62,24,47,39,23,18,24,19,29,72,58,28,69,30,34,23,33,39,21,38,19,18,53,18,19,19,22,63,24,35,65,72,67,26,21,30,65,42,25,36,19,37,23,22,20,27,51,27,22,27,32,20,23,30,74,23,39,23,28,40,20,52,50,26,21,23,47,36,21,22,63,31,24,19,64,18,55,21,34,48,22,18,18,21,22,32,44,27,32,24,19,59,18,30,60,35,61,42,24,58,22,18,68,23,34,59,62,46,49,73,22,18,21,28,75,58,71,49,73,30,43,40,19,19,32,34,61,46,19,20,24,42,19,48,37,18,26,74,23,50,19,28,41,24,20,44,35,32,60,40,39,21,64,19,30,24,27,43,44,24,18,18,35,18,31,24,71,40,45,50,21,42,53,33,44,18,67,26,18,63,20,52,46,21,27,72,19,41,43,67,30,42,62,18,23,26,75,21,29,22,58,23,46,44,55,23,43,21,59,39,44,36,47,18
120,24,25,49,19,31,22,24,19,20,28,18,22,18,25,21,25,41,30,35,19,25,30,36,21,24,61,18,22,38,43,61,73,35,18,21,47,24,18,52,30,70,24,34,21,18,29,19,49,18,24,22,20,18,23,21,25,28,64,45,38,20,48,21,19,61,18,45,21,24,54,41,27,25,18,48,21,20,19,23,46,23,52,21,24,24,24,19,23,40,38,18,45,23,56,20,18,18,18,22,36,23,23,44,19,30,38,39,21,45,31,38,60,32,45,44,20,51,30,28,52,31,72,21,34,63,35,28,72,23,21,73,22,20,45,40,35,66,66,55,20,24,22,57,41,23,26,36,46,39,45,44,38,18,37,29,47,65,39,52,19,67,20,35,30,53,31,27,72,20,18,24,35,24,38,32,28,62,25,26,34,21,23,20,57,28,19,19,42,67,24,22,22,22,20,28,18,25,18,62,20,34,22,48,65,21,21,21,33,27,38,34,28,23,18,29,37,22,24,28,28,45,56,41,23,36,25,40,19,20,43,27,19,18,28,29,67,29,21,36,18,72,50,34,18,21,26,27,43,29,30,29,27,37,35,69,38,34,21,43,66,64,18,42,23,19,20,60,73,58,35,68,64,23,22,56,19,70,18,18,20,39,37,21,18,48,41,25,20,21,63,58,30,23,59,33,70,21,23,21,23
